91107;1;00002470960;2017-04-22 00:00:00.000;729,10;0
43195;2;00006347449;2017-02-28 00:00:00.000;53522,00;2
25381;5;00003147956;2016-03-31 00:00:00.000;59550,00;2
60895;1;00503074603;2016-03-06 00:00:00.000;11285,00;2
71001;1;00606120803;2016-03-04 00:00:00.000;3620,00;2
18227;1;00003560764;2015-12-16 00:00:00.000;7456,00;2
86852;1;00002037060;2015-12-05 00:00:00.000;1048,60;0
58748;2;00001407371;2015-11-26 00:00:00.000;19736,00;2
75149;3;00001610693;2015-09-22 00:00:00.000;6977,00;2
75967;2;00606120882;2015-09-09 00:00:00.000;521,00;2
43356;1;00010732014;2015-08-03 00:00:00.000;13784,00;2
23007;1;00003148164;2015-07-04 00:00:00.000;28141,00;2
78814;1;00000202208;2015-06-18 00:00:00.000;17568,00;2
71776;1;00001190186;2015-05-19 00:00:00.000;12307,00;2
43370;1;00006019377;2015-05-04 00:00:00.000;33088,00;2
43370;1;00606125521;2015-05-04 00:00:00.000;0,00;2
43370;1;00606125521;2015-05-04 00:00:00.000;0,00;2
43370;1;00606125536;2015-05-04 00:00:00.000;0,00;2
1100;243;00001271965;2015-03-02 00:00:00.000;18691,00;2
21013;1;00002917562;2015-02-06 00:00:00.000;27933,00;2
75967;2;00001024792;2015-01-26 00:00:00.000;11649,00;2
36115;1;00004389128;2015-01-26 00:00:00.000;60454,00;2
71001;1;00000929861;2015-01-13 00:00:00.000;18177,00;2
12351;1;00001412206;2015-01-13 00:00:00.000;54217,00;2
37345;1;00002915414;2014-12-30 00:00:00.000;31960,00;2
17953;2;00003141854;2014-12-30 00:00:00.000;34907,00;2
79413;2;07083633086;2014-12-17 00:00:00.000;0,00;2
24808;1;00005516219;2014-12-15 00:00:00.000;13471,00;2
54830;3;00001189087;2014-11-01 00:00:00.000;4839,00;2
83516;1;00001024830;2014-08-11 00:00:00.000;10542,00;2
44787;1;00503064639;2014-06-02 00:00:00.000;1932,00;2
21798;1;00000789880;2014-04-18 00:00:00.000;10850,00;2
74715;3;07099634342;2014-03-13 00:00:00.000;6535,80;0
75342;1;00001424526;2014-01-28 00:00:00.000;36971,00;2
58187;1;00000881917;2013-12-30 00:00:00.000;12514,00;2
59506;22;00001267801;2013-11-21 00:00:00.000;337708,00;2
36460;1;00007017826;2013-09-05 00:00:00.000;3866,00;4
36460;1;00001921784;2013-09-05 00:00:00.000;4486,00;4
72298;1;00001948682;2013-07-02 00:00:00.000;82556,00;2
19000;1;00001948582;2013-06-28 00:00:00.000;73300,00;2
58417;1;00004350759;2013-06-26 00:00:00.000;14512,00;2
62571;3;00001948521;2013-06-12 00:00:00.000;48079,00;2
30446;1;00001423220;2013-05-15 00:00:00.000;7939,00;2
38066;1;00000836221;2013-04-09 00:00:00.000;8488,00;2
13287;15;00006395029;2013-03-13 00:00:00.000;13936,00;2
76330;1;00506037915;2013-03-06 00:00:00.000;9266,00;2
53495;1;00006394758;2013-02-19 00:00:00.000;20188,00;2
33140;1;00001921731;2012-12-20 00:00:00.000;79589,00;2
43250;1;00506046907;2012-11-08 00:00:00.000;4462,00;2
82918;1;00003145768;2012-10-18 00:00:00.000;33987,00;2
54356;2;00000669651;2012-10-09 00:00:00.000;9991,00;2
75342;1;00003716120;2012-08-18 00:00:00.000;68275,00;2
55989;1;00001021720;2012-06-29 00:00:00.000;19020,00;2
43250;1;00000265883;2012-05-29 00:00:00.000;17240,00;2
20594;2;00000434269;2012-04-10 00:00:00.000;6351,00;2
64455;1;00000209553;2011-11-02 00:00:00.000;0,00;2
70846;1;00001141207;2011-10-04 00:00:00.000;4608,00;2
60895;1;00000914148;2011-09-28 00:00:00.000;44767,00;2
80236;1;00002276613;2011-09-26 00:00:00.000;250,30;2
63126;2;00503070493;2011-08-29 00:00:00.000;2646,00;2
67977;1;00004255740;2011-05-31 00:00:00.000;29652,00;2
63303;2;00006194111;2011-05-05 00:00:00.000;3819,00;2
63126;2;00010731949;2011-05-04 00:00:00.000;88830,00;2
47759;1;00004125169;2011-05-01 00:00:00.000;28255,00;2
72525;1;00004183309;2011-04-12 00:00:00.000;11703,00;2
44787;1;00503065128;2010-12-27 00:00:00.000;145,00;2
80242;1;00000927712;2010-12-16 00:00:00.000;2748,00;2
75153;1;00006728658;2010-10-04 00:00:00.000;32565,00;2
75153;1;00506043222;2010-10-04 00:00:00.000;8472,00;2
11530;1;00015095383;2010-09-27 00:00:00.000;8630,00;2
44787;1;00001157270;2010-09-07 00:00:00.000;48147,00;2
76330;1;00000018815;2010-09-05 00:00:00.000;2687,00;2
71354;1;00003765530;2010-09-04 00:00:00.000;18333,00;2
30446;1;00006794610;2010-06-30 00:00:00.000;27728,00;2
1100;552;00000001270;2010-06-08 00:00:00.000;0,00;2
1100;584;00000001360;2010-06-07 00:00:00.000;0,00;2
18437;3;00003485864;2010-06-04 00:00:00.000;51816,00;2
